created_at	id	id_str	text	truncated	source	in_reply_to_status_id	in_reply_to_status_id_str	in_reply_to_user_id	in_reply_to_user_id_str	in_reply_to_screen_name	geo	coordinates	place	contributors	is_quote_status	retweet_count	favorite_count	favorited	retweeted	possibly_sensitive	lang	entities.hashtags	entities.symbols	entities.user_mentions	entities.urls	entities.media	extended_entities.media	metadata.iso_language_code	metadata.result_type	user.id	user.id_str
Thu Oct 27 17:44:31 +0000 2022	1.58569E+18	1.58569E+18	"Arre! Suna hai hamare padosi gehre sadme mein chale gye hai 

#T20IWorldCup2022 
#PAKvsZIM #elclasico #PakBean #KaranKundrra"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	0	2	FALSE	FALSE		hi	[{'text': 'T20IWorldCup2022', 'indices': [62, 79]}, {'text': 'PAKvsZIM', 'indices': [81, 90]}, {'text': 'elclasico', 'indices': [91, 101]}, {'text': 'PakBean', 'indices': [102, 110]}, {'text': 'KaranKundrra', 'indices': [111, 124]}]	[]	[]	[]			hi	recent	1.30188E+18	1.30188E+18
Thu Oct 27 17:38:56 +0000 2022	1.58569E+18	1.58569E+18	@nothing_1502 #ElClasico https://t.co/jL6d7EOuQ8	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1.58568E+18	1.58568E+18	3193414130	3193414130	nothing_1502					FALSE	0	1	FALSE	FALSE	FALSE	und	[{'text': 'ElClasico', 'indices': [14, 24]}]	[]	[{'screen_name': 'nothing_1502', 'name': 'varun sai', 'id': 3193414130, 'id_str': '3193414130', 'indices': [0, 13]}]	[]	[{'id': 1585687501276336128, 'id_str': '1585687501276336128', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/FgF-YY5aUAA5920.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FgF-YY5aUAA5920.jpg', 'url': 'https://t.co/jL6d7EOuQ8', 'display_url': 'pic.twitter.com/jL6d7EOuQ8', 'expanded_url': 'https://twitter.com/nikhil31718/status/1585687503679664129/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 717, 'h': 473, 'resize': 'fit'}, 'large': {'w': 717, 'h': 473, 'resize': 'fit'}, 'small': {'w': 680, 'h': 449, 'resize': 'fit'}}}]	[{'id': 1585687501276336128, 'id_str': '1585687501276336128', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/FgF-YY5aUAA5920.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FgF-YY5aUAA5920.jpg', 'url': 'https://t.co/jL6d7EOuQ8', 'display_url': 'pic.twitter.com/jL6d7EOuQ8', 'expanded_url': 'https://twitter.com/nikhil31718/status/1585687503679664129/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 717, 'h': 473, 'resize': 'fit'}, 'large': {'w': 717, 'h': 473, 'resize': 'fit'}, 'small': {'w': 680, 'h': 449, 'resize': 'fit'}}}]	und	recent	3225269208	3225269208
Thu Oct 27 17:38:56 +0000 2022	1.58569E+18	1.58569E+18	"What A Match
#elclasico For Cricket @TheRealPCB vs @ZimCricketv"	FALSE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE		en	[{'text': 'elclasico', 'indices': [13, 23]}]	[]	[{'screen_name': 'TheRealPCB', 'name': 'Pakistan Cricket', 'id': 2420020489, 'id_str': '2420020489', 'indices': [36, 47]}, {'screen_name': 'ZimCricketv', 'name': 'Zimbabwe Cricket', 'id': 791593628, 'id_str': '791593628', 'indices': [51, 63]}]	[]			en	recent	1.42585E+18	1.42585E+18
Thu Oct 27 17:36:36 +0000 2022	1.58569E+18	1.58569E+18	"RT @realmadrid: 🆕 YOU NAME IT 🚨
🦅 @FedeeValverde 🤝 @RodrygoGoes ✨
🤣 ¿Cuánto serán capaces de adivinar?
#ElClásico | @emirates https://t.co/…"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	329	0	FALSE	FALSE		es	[{'text': 'ElClásico', 'indices': [103, 113]}]	[]	[{'screen_name': 'realmadrid', 'name': 'Real Madrid C.F.', 'id': 14872237, 'id_str': '14872237', 'indices': [3, 14]}, {'screen_name': 'fedeevalverde', 'name': 'Fede Valverde', 'id': 2779787607, 'id_str': '2779787607', 'indices': [34, 48]}, {'screen_name': 'RodrygoGoes', 'name': 'Rodrygo Goes', 'id': 815671379202887684, 'id_str': '815671379202887684', 'indices': [51, 63]}, {'screen_name': 'emirates', 'name': 'Emirates Airline', 'id': 821045162, 'id_str': '821045162', 'indices': [116, 125]}]	[]			es	recent	195017663	195017663
Thu Oct 27 17:32:08 +0000 2022	1.58569E+18	1.58569E+18	@TukTuk_Academy #ElClasico at its best with two goats 🐐  of the game💎❤️ @TukTuk_Academy @AcademyChoker #NBDC_DEPARTMENT @academy_dinda	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1.58562E+18	1.58562E+18	1.37719E+18	1.37719E+18	TukTuk_Academy					FALSE	0	1	FALSE	FALSE		en	[{'text': 'ElClasico', 'indices': [16, 26]}, {'text': 'NBDC_DEPARTMENT', 'indices': [103, 119]}]	[]	[{'screen_name': 'TukTuk_Academy', 'name': 'TukTuk Academy', 'id': 1377187138731601927, 'id_str': '1377187138731601927', 'indices': [0, 15]}, {'screen_name': 'TukTuk_Academy', 'name': 'TukTuk Academy', 'id': 1377187138731601927, 'id_str': '1377187138731601927', 'indices': [72, 87]}, {'screen_name': 'AcademyChoker', 'name': 'The Choker Academy', 'id': 1359430682548654082, 'id_str': '1359430682548654082', 'indices': [88, 102]}, {'screen_name': 'academy_dinda', 'name': 'Dinda Academy', 'id': 1121399783363465217, 'id_str': '1121399783363465217', 'indices': [120, 134]}]	[]			en	recent	2557266829	2557266829
Thu Oct 27 17:29:29 +0000 2022	1.58569E+18	1.58569E+18	@TheBarmyArmy Elclasico	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1.58564E+18	1.58564E+18	29963396	29963396	TheBarmyArmy					FALSE	0	0	FALSE	FALSE		es	[]	[]	[{'screen_name': 'TheBarmyArmy', 'name': "England's Barmy Army", 'id': 29963396, 'id_str': '29963396', 'indices': [0, 13]}]	[]			es	recent	2296386427	2296386427
Thu Oct 27 17:28:58 +0000 2022	1.58568E+18	1.58568E+18	"ElClásico is real....🤣🤣🤣
#PAKvsZIM #PakBean https://t.co/DAhgJmwiLK"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										TRUE	0	1	FALSE	FALSE	FALSE	es	[{'text': 'PAKvsZIM', 'indices': [25, 34]}, {'text': 'PakBean', 'indices': [35, 43]}]	[]	[]	[{'url': 'https://t.co/DAhgJmwiLK', 'expanded_url': 'https://twitter.com/TV69telugu/status/1585665505142398976', 'display_url': 'twitter.com/TV69telugu/sta…', 'indices': [44, 67]}]			es	recent	8.40788E+17	8.40788E+17
Thu Oct 27 17:28:24 +0000 2022	1.58568E+18	1.58568E+18	#Wikipedia policies you need to know #ElClasico #Twitter  https://t.co/LVj5vXyzZF	FALSE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE	FALSE	en	[{'text': 'Wikipedia', 'indices': [0, 10]}, {'text': 'ElClasico', 'indices': [37, 47]}, {'text': 'Twitter', 'indices': [48, 56]}]	[]	[]	[{'url': 'https://t.co/LVj5vXyzZF', 'expanded_url': 'https://www.linkedin.com/feed/update/urn:li:ugcPost:6991431495772975104?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3AugcPost%3A6991431495772975104%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29', 'display_url': 'linkedin.com/feed/update/ur…', 'indices': [58, 81]}]			en	recent	1.51686E+18	1.51686E+18
Thu Oct 27 17:18:18 +0000 2022	1.58568E+18	1.58568E+18	@Norbertooo23 @bartek_sf @_I_uka Chuj w to elclasico, był by lepszy rekord bo 5 pucharów pod rząd zdobytych...	FALSE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	1.58561E+18	1.58561E+18	1.42758E+18	1.42758E+18	Norbertooo23					FALSE	0	2	FALSE	FALSE		pl	[]	[]	[{'screen_name': 'Norbertooo23', 'name': 'Norbert', 'id': 1427581670874550273, 'id_str': '1427581670874550273', 'indices': [0, 13]}, {'screen_name': 'bartek_sf', 'name': 'Bartek', 'id': 1031225440810278914, 'id_str': '1031225440810278914', 'indices': [14, 24]}, {'screen_name': '_I_uka', 'name': 'luka', 'id': 1552699217835089926, 'id_str': '1552699217835089926', 'indices': [25, 32]}]	[]			pl	recent	1.42694E+18	1.42694E+18
Thu Oct 27 17:08:55 +0000 2022	1.58568E+18	1.58568E+18	"RT @DiviWallet: As a warm-up, we watched #ElClasico with @girlgone_crypto. This is how her adventure started 😎

#DiviLaLiga #DiviPartner @L…"	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	57	0	FALSE	FALSE		en	[{'text': 'ElClasico', 'indices': [41, 51]}, {'text': 'DiviLaLiga', 'indices': [112, 123]}, {'text': 'DiviPartner', 'indices': [124, 136]}]	[]	[{'screen_name': 'DiviWallet', 'name': 'Divi Wallet', 'id': 1281208520654848003, 'id_str': '1281208520654848003', 'indices': [3, 14]}, {'screen_name': 'girlgone_crypto', 'name': 'Girl Gone Crypto', 'id': 1150790822813560833, 'id_str': '1150790822813560833', 'indices': [57, 73]}]	[]			en	recent	558324819	558324819
Thu Oct 27 16:49:49 +0000 2022	1.58568E+18	1.58568E+18	"RT @LaLigaEN: ⚽ @fedeevalverde
⚽ @SergioRamos 
⚽ @lukamodric10 

🤍 #OTD in 2020, el @realmadriden won in #ElClásico!

#LaLigaHistory | #LaL…"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	61	0	FALSE	FALSE		en	[{'text': 'OTD', 'indices': [67, 71]}, {'text': 'ElClásico', 'indices': [105, 115]}, {'text': 'LaLigaHistory', 'indices': [118, 132]}]	[]	[{'screen_name': 'LaLigaEN', 'name': 'LaLiga English', 'id': 4704552148, 'id_str': '4704552148', 'indices': [3, 12]}, {'screen_name': 'fedeevalverde', 'name': 'Fede Valverde', 'id': 2779787607, 'id_str': '2779787607', 'indices': [16, 30]}, {'screen_name': 'SergioRamos', 'name': 'Sergio Ramos', 'id': 151123001, 'id_str': '151123001', 'indices': [33, 45]}, {'screen_name': 'lukamodric10', 'name': 'Luka Modrić', 'id': 3395146167, 'id_str': '3395146167', 'indices': [49, 62]}, {'screen_name': 'realmadriden', 'name': 'Real Madrid C.F. 🇬🇧🇺🇸', 'id': 452155423, 'id_str': '452155423', 'indices': [84, 97]}]	[]			en	recent	1395919087	1395919087
Thu Oct 27 16:46:10 +0000 2022	1.58567E+18	1.58567E+18	"RT @ImSSR45: Greatest Rivalry 🔥  #PAKvsZIM 😂👌

ElClásico 💥 https://t.co/2DmzYQV0Hc"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	1	0	FALSE	FALSE	FALSE	es	[{'text': 'PAKvsZIM', 'indices': [33, 42]}]	[]	[{'screen_name': 'ImSSR45', 'name': 'Thakur _SSR45🇮🇳', 'id': 1111444970773204994, 'id_str': '1111444970773204994', 'indices': [3, 11]}]	[]	[{'id': 1585560388661563393, 'id_str': '1585560388661563393', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1585560388661563393/pu/img/wqMgLZYHDK9ROmR_.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1585560388661563393/pu/img/wqMgLZYHDK9ROmR_.jpg', 'url': 'https://t.co/2DmzYQV0Hc', 'display_url': 'pic.twitter.com/2DmzYQV0Hc', 'expanded_url': 'https://twitter.com/ImSSR45/status/1585560410006376455/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}, 'source_status_id': 1585560410006376455, 'source_status_id_str': '1585560410006376455', 'source_user_id': 1111444970773204994, 'source_user_id_str': '1111444970773204994'}]	[{'id': 1585560388661563393, 'id_str': '1585560388661563393', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1585560388661563393/pu/img/wqMgLZYHDK9ROmR_.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1585560388661563393/pu/img/wqMgLZYHDK9ROmR_.jpg', 'url': 'https://t.co/2DmzYQV0Hc', 'display_url': 'pic.twitter.com/2DmzYQV0Hc', 'expanded_url': 'https://twitter.com/ImSSR45/status/1585560410006376455/video/1', 'type': 'video', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}, 'source_status_id': 1585560410006376455, 'source_status_id_str': '1585560410006376455', 'source_user_id': 1111444970773204994, 'source_user_id_str': '1111444970773204994', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 21918, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1585560388661563393/pu/pl/SonDh8gVsMMT1gna.m3u8?tag=12&container=fmp4'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1585560388661563393/pu/vid/480x270/76RYeNEbLkHV99gP.mp4?tag=12'}]}, 'additional_media_info': {'monetizable': False, 'source_user': {'id': 1111444970773204994, 'id_str': '1111444970773204994', 'name': 'Thakur _SSR45🇮🇳', 'screen_name': 'ImSSR45', 'location': 'Rajasthan, India', 'description': 'ɮɨɢɢɛֆȶ ʄǟռ օʄ ʀօɦɨȶ ֆɦǟʀʍǟ  ░4░5░ 💥 💙(:ɪꜱꜱ ᴍᴀᴛʟᴀʙ ʙʜᴀʀɪ ᴅᴜɴɪʏᴀ ᴍᴇɪɴ, ᴋᴜᴄʜ ʙᴇᴍᴀᴛʟᴀʙ ꜱᴀ ᴘʏᴀʀ ʜᴀɪ ᴛᴜᴍꜱᴇ:)💙', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 604, 'friends_count': 227, 'listed_count': 0, 'created_at': 'Fri Mar 29 01:48:25 +0000 2019', 'favourites_count': 69285, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3474, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1582396528584708098/xe18KDIn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1582396528584708098/xe18KDIn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1111444970773204994/1666107903', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}}}]	es	recent	1.49272E+18	1.49272E+18
Thu Oct 27 16:46:06 +0000 2022	1.58567E+18	1.58567E+18	"Fue un placer volver a verte …💋

#ElClasico #BebitoFiuFiu #cdmx #Colombia #DiaNaranja #Apruebo #goodmorning… https://t.co/FPSkuG2xsI"	TRUE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	7	54	FALSE	FALSE	FALSE	es	[{'text': 'ElClasico', 'indices': [33, 43]}, {'text': 'BebitoFiuFiu', 'indices': [44, 57]}, {'text': 'cdmx', 'indices': [58, 63]}, {'text': 'Colombia', 'indices': [64, 73]}, {'text': 'DiaNaranja', 'indices': [74, 85]}, {'text': 'Apruebo', 'indices': [86, 94]}, {'text': 'goodmorning', 'indices': [95, 107]}]	[]	[]	[{'url': 'https://t.co/FPSkuG2xsI', 'expanded_url': 'https://twitter.com/i/web/status/1585674208377540609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]			es	recent	1.53078E+18	1.53078E+18
Thu Oct 27 16:35:00 +0000 2022	1.58567E+18	1.58567E+18	"Graphic Crew Neck Sweater
22% off code: ZFTW18 @zaful_official 
SHOP&gt;&gt; https://t.co/RtHLL6pf3h

#WorldCupinuEth… https://t.co/0lgPlZYDXw"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	1	FALSE	FALSE	FALSE	en	[{'text': 'WorldCupinuEth', 'indices': [102, 117]}]	[]	[{'screen_name': 'zaful_official', 'name': 'ZAFUL', 'id': 818298556360466432, 'id_str': '818298556360466432', 'indices': [47, 62]}]	[{'url': 'https://t.co/RtHLL6pf3h', 'expanded_url': 'https://www.zaful.com/zig-zag-geo-graphic-crew-neck-sweater-puid_5061689.html?lkid=82558848', 'display_url': 'zaful.com/zig-zag-geo-gr…', 'indices': [77, 100]}, {'url': 'https://t.co/0lgPlZYDXw', 'expanded_url': 'https://twitter.com/i/web/status/1585671414656270339', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [119, 142]}]			en	recent	8.18299E+17	8.18299E+17
Thu Oct 27 16:30:05 +0000 2022	1.58567E+18	1.58567E+18	"@malambacanews
#StrayKids #HappyJiminDay #NCTDREAM #HELLOeverywhere #JENOrunwaydebut #MAXIDENT #BETHESUNinJKT… https://t.co/FBW2lsjzMw"	TRUE	<a href="https://malambaca.com" rel="nofollow">MalamBacacom</a>	1.58567E+18	1.58567E+18	1.53564E+18	1.53564E+18	malambacanews					FALSE	0	0	FALSE	FALSE		und	[{'text': 'StrayKids', 'indices': [15, 25]}, {'text': 'HappyJiminDay', 'indices': [26, 40]}, {'text': 'NCTDREAM', 'indices': [41, 50]}, {'text': 'HELLOeverywhere', 'indices': [51, 67]}, {'text': 'JENOrunwaydebut', 'indices': [68, 84]}, {'text': 'MAXIDENT', 'indices': [85, 94]}, {'text': 'BETHESUNinJKT', 'indices': [95, 109]}]	[]	[{'screen_name': 'malambacanews', 'name': 'malambacacom', 'id': 1535635443454451712, 'id_str': '1535635443454451712', 'indices': [0, 14]}]	[{'url': 'https://t.co/FBW2lsjzMw', 'expanded_url': 'https://twitter.com/i/web/status/1585670178326876160', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]			und	recent	1.53564E+18	1.53564E+18
Thu Oct 27 16:27:26 +0000 2022	1.58567E+18	1.58567E+18	"RT @ChristinaT0505: Pa quitarle esa mente de 🍓🍓 , hay que consumir como cien tabletas 🎶🎵

#Colombia #goodvibes #ElClasico #relax #firstdate…"	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	28	0	FALSE	FALSE		es	[{'text': 'Colombia', 'indices': [90, 99]}, {'text': 'goodvibes', 'indices': [100, 110]}, {'text': 'ElClasico', 'indices': [111, 121]}, {'text': 'relax', 'indices': [122, 128]}]	[]	[{'screen_name': 'ChristinaT0505', 'name': 'Christina Tellez', 'id': 1530775378385567744, 'id_str': '1530775378385567744', 'indices': [3, 18]}]	[]			es	recent	1.53078E+18	1.53078E+18
Thu Oct 27 16:18:49 +0000 2022	1.58567E+18	1.58567E+18	"RT @bnty656: World cup matches are currently much more interesting than recent Bollywood movies.
#elclasico 
#ZimVsPak"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	2	0	FALSE	FALSE		en	[{'text': 'elclasico', 'indices': [97, 107]}, {'text': 'ZimVsPak', 'indices': [109, 118]}]	[]	[{'screen_name': 'bnty656', 'name': 'Vaibhav Patel', 'id': 620904184, 'id_str': '620904184', 'indices': [3, 11]}]	[]			en	recent	2780063389	2780063389
Thu Oct 27 16:18:31 +0000 2022	1.58567E+18	1.58567E+18	"RT @Realrcbian3004: #elclasico 
#el_clasico
#Zimbabweans  u r just awesome
#ZimvsPak
#PakvsZim https://t.co/tSD3aPKKmE"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	4	0	FALSE	FALSE	FALSE	en	[{'text': 'elclasico', 'indices': [20, 30]}, {'text': 'el_clasico', 'indices': [32, 43]}, {'text': 'Zimbabweans', 'indices': [44, 56]}, {'text': 'ZimvsPak', 'indices': [75, 84]}, {'text': 'PakvsZim', 'indices': [85, 94]}]	[]	[{'screen_name': 'Realrcbian3004', 'name': 'Ninties kid', 'id': 1306617941438337024, 'id_str': '1306617941438337024', 'indices': [3, 18]}]	[]	[{'id': 1585644527192539141, 'id_str': '1585644527192539141', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/FgFXS99agAUyJn1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FgFXS99agAUyJn1.jpg', 'url': 'https://t.co/tSD3aPKKmE', 'display_url': 'pic.twitter.com/tSD3aPKKmE', 'expanded_url': 'https://twitter.com/Realrcbian3004/status/1585644543365754880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1585644543365754880, 'source_status_id_str': '1585644543365754880', 'source_user_id': 1306617941438337024, 'source_user_id_str': '1306617941438337024'}]	[{'id': 1585644527192539141, 'id_str': '1585644527192539141', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/FgFXS99agAUyJn1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FgFXS99agAUyJn1.jpg', 'url': 'https://t.co/tSD3aPKKmE', 'display_url': 'pic.twitter.com/tSD3aPKKmE', 'expanded_url': 'https://twitter.com/Realrcbian3004/status/1585644543365754880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1585644543365754880, 'source_status_id_str': '1585644543365754880', 'source_user_id': 1306617941438337024, 'source_user_id_str': '1306617941438337024'}]	en	recent	1.42044E+18	1.42044E+18
Thu Oct 27 16:06:59 +0000 2022	1.58566E+18	1.58566E+18	RT @lukamodric10: Qué bonito es ser del Real Madrid. #ElClasico https://t.co/ZcBSsfcVmF	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	38536	0	FALSE	FALSE	FALSE	es	[{'text': 'ElClasico', 'indices': [53, 63]}]	[]	[{'screen_name': 'lukamodric10', 'name': 'Luka Modrić', 'id': 3395146167, 'id_str': '3395146167', 'indices': [3, 16]}]	[]	[{'id': 1581680387801157633, 'id_str': '1581680387801157633', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/FfNB7r8XEAEJoSr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfNB7r8XEAEJoSr.jpg', 'url': 'https://t.co/ZcBSsfcVmF', 'display_url': 'pic.twitter.com/ZcBSsfcVmF', 'expanded_url': 'https://twitter.com/lukamodric10/status/1581680403458723840/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}, 'source_status_id': 1581680403458723840, 'source_status_id_str': '1581680403458723840', 'source_user_id': 3395146167, 'source_user_id_str': '3395146167'}]	[{'id': 1581680387801157633, 'id_str': '1581680387801157633', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/FfNB7r8XEAEJoSr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfNB7r8XEAEJoSr.jpg', 'url': 'https://t.co/ZcBSsfcVmF', 'display_url': 'pic.twitter.com/ZcBSsfcVmF', 'expanded_url': 'https://twitter.com/lukamodric10/status/1581680403458723840/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}, 'source_status_id': 1581680403458723840, 'source_status_id_str': '1581680403458723840', 'source_user_id': 3395146167, 'source_user_id_str': '3395146167'}]	es	recent	1.44648E+18	1.44648E+18
Thu Oct 27 16:03:12 +0000 2022	1.58566E+18	1.58566E+18	"RT @Realrcbian3004: #elclasico 
#el_clasico
#Zimbabweans  u r just awesome
#ZimvsPak
#PakvsZim https://t.co/tSD3aPKKmE"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	4	0	FALSE	FALSE	FALSE	en	[{'text': 'elclasico', 'indices': [20, 30]}, {'text': 'el_clasico', 'indices': [32, 43]}, {'text': 'Zimbabweans', 'indices': [44, 56]}, {'text': 'ZimvsPak', 'indices': [75, 84]}, {'text': 'PakvsZim', 'indices': [85, 94]}]	[]	[{'screen_name': 'Realrcbian3004', 'name': 'Ninties kid', 'id': 1306617941438337024, 'id_str': '1306617941438337024', 'indices': [3, 18]}]	[]	[{'id': 1585644527192539141, 'id_str': '1585644527192539141', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/FgFXS99agAUyJn1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FgFXS99agAUyJn1.jpg', 'url': 'https://t.co/tSD3aPKKmE', 'display_url': 'pic.twitter.com/tSD3aPKKmE', 'expanded_url': 'https://twitter.com/Realrcbian3004/status/1585644543365754880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1585644543365754880, 'source_status_id_str': '1585644543365754880', 'source_user_id': 1306617941438337024, 'source_user_id_str': '1306617941438337024'}]	[{'id': 1585644527192539141, 'id_str': '1585644527192539141', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/FgFXS99agAUyJn1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FgFXS99agAUyJn1.jpg', 'url': 'https://t.co/tSD3aPKKmE', 'display_url': 'pic.twitter.com/tSD3aPKKmE', 'expanded_url': 'https://twitter.com/Realrcbian3004/status/1585644543365754880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1585644543365754880, 'source_status_id_str': '1585644543365754880', 'source_user_id': 1306617941438337024, 'source_user_id_str': '1306617941438337024'}]	en	recent	9.2618E+17	9.2618E+17
